,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
139,64,14.0,5908,6.550964199996088,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,11
140,128,14.0,5972,6.688268899990362,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,11
141,256,14.0,6100,6.9618613999919035,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,11
142,512,14.0,6356,7.492750699995668,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,11
143,1024,14.0,6379,7.554467199995997,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,11
144,0,10.0,6379,7.566353299989714,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",25,1024,12
145,1,10.0,6380,7.580790699998033,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",25,1024,12
146,2,11.0,6382,7.5954547000001185,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,12
147,4,12.0,6385,7.611481499989168,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,12
148,8,12.0,6389,7.6343386999942595,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,12
149,16,14.0,6398,7.663948100002017,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,12
150,32,14.0,6414,7.7096157999912975,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,12
151,64,16.0,6447,7.790151799999876,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,12
152,128,16.0,6511,7.9348738999979105,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,12
153,256,16.0,6639,8.221014700000524,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,12
154,512,16.0,6895,8.79986509999435,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,12
